,Compound - Canonicalized,Compound Complexity,Count - Hydrogen Bond Acceptor,Count - Hydrogen Bond Donor,Count - Rotatable Bond,Fingerprint - SubStructure Keys,IUPAC Name - Allowed,IUPAC Name - CAS-like Style,IUPAC Name - Markup,IUPAC Name - Preferred,IUPAC Name - Systematic,IUPAC Name - Traditional,InChI - Standard,InChIKey - Standard,Mass - Exact,Molecular Formula,Molecular Weight,SMILES - Absolute,SMILES - Connectivity,Topological - Polar Surface Area,Weight - MonoIsotopic,Count - Heavy Atom,Count - Atom Chiral,Count - Atom Chiral Def,Count - Atom Chiral Undef,Count - Bond Chiral,Count - Bond Chiral Def,Count - Bond Chiral Undef,Count - Isotope Atom,Count - Covalent Unit,Count - Tautomers,cid
256,1,32.5,2,0,0,00000371004001200000000000000000000000000000000000000000000000000000000000000009000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium fluoroacetylene,sodium fluoroethyne,sodium fluoroethyne,sodium fluoroethyne,sodium fluoranylethyne,sodium fluoroacetylene,InChI=1S/C2F.Na/c1-2-3;/q-1;+1,SHPBVCFVYDIOAB-UHFFFAOYSA-N,65.98817244,C2FNa,66.01,[C-]#CF.[Na+],[C-]#CF.[Na+],0,65.98817244,4,0,0,0,0,0,0,0,2,-1,160837484
257,1,6,1,0,0,00000371804000200400000000000000000000000000000000000000000000000000000000000018020000000000038000400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium chloroethane,sodium chloroethane,sodium chloroethane,sodium chloroethane,sodium chloranylethane,sodium chloroethane,InChI=1S/C2H4Cl.Na/c1-2-3;/h1-2H2;/q-1;+1,UBVJFXLUJYNJTQ-UHFFFAOYSA-N,85.9899221,C2H4ClNa,86.49,[CH2-]CCl.[Na+],[CH2-]CCl.[Na+],0,85.9899221,4,0,0,0,0,0,0,0,2,-1,140816890
258,1,6,2,0,0,00000371000030200400000000000000000000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium oxido hypochlorite,sodium hypochlorous acid oxido ester,sodium oxido hypochlorite,sodium oxido hypochlorite,sodium oxidanidyl hypochlorite,sodium hypochlorous acid oxido ester,InChI=1S/ClHO2.Na/c1-3-2;/h2H;/q;+1/p-1,BFVCZKBYHUTMSE-UHFFFAOYSA-M,89.9484512,ClNaO2,90.44,[O-]OCl.[Na+],[O-]OCl.[Na+],32.3,89.9484512,4,0,0,0,0,0,0,0,2,-1,58273116
259,1,4.8,1,0,0,00000371080000000002000000000000000000000000000000000000000000000000000000000010002000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium iodomethane,lithium iodomethane,lithium iodomethane,lithium iodomethane,lithium iodanylmethane,lithium iodomethane,InChI=1S/CH2I.Li/c1-2;/h1H2;/q-1;+1,IGZMDJBNQYQENX-UHFFFAOYSA-N,147.93613,CH2ILi,147.9,[Li+].[CH2-]I,[Li+].[CH2-]I,0,147.93613,3,0,0,0,0,0,0,0,2,-1,11332549
260,1,4.8,1,0,0,00000371000020200000000000000000000000000000000000000000000000000000000000000012000000000000000000020200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium methanolate,sodium methanolate,sodium methanolate,sodium methanolate,sodium methanolate,sodium methanolate,InChI=1S/CH3O.Na/c1-2;/h1H3;/q-1;+1,WQDUMFSSJAZKTM-UHFFFAOYSA-N,54.00815900,CH3NaO,54.024,C[O-].[Na+],C[O-].[Na+],23.1,54.00815900,3,0,0,0,0,0,0,0,2,-1,10942334
261,1,13.5,2,1,0,00000371080300000000000000000000000000000000000000000000000000000000000000000014001800000000000000040000000200002000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium (methyleneamino)azanide,lithium (methyleneamino)azanide,lithium (methylideneamino)azanide,lithium (methylideneamino)azanide,lithium (methylideneamino)azanide,lithium (methyleneamino)azanide,"InChI=1S/CH3N2.Li/c1-3-2;/h2H,1H2;/q-1;+1",ULAAUCPSMXUHTP-UHFFFAOYSA-N,50.04562654,CH3LiN2,50.0,[Li+].C=N[NH-],[Li+].C=N[NH-],13.4,50.04562654,4,0,0,0,0,0,0,0,2,-1,129694264
262,1,4.8,1,0,0,00000371020000200000000000000000000000000000000000000000000000000000000000002010000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CH3B.Na/c1-2;/h1H3;/q-1;+1,VRXGUXQBUBZKDX-UHFFFAOYSA-N,49.0225495,CH3BNa,48.84,[B-]C.[Na+],[B-]C.[Na+],0,49.0225495,3,0,0,0,0,0,0,0,2,-1,57847394
263,1,8,1,0,0,00000371000000000412000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BrClI.Rb/c1-3-2;/q-1;+1,MAUXCWUEADVRKX-UHFFFAOYSA-N,325.70345,BrClIRb,327.73,Cl[I-]Br.[Rb+],Cl[I-]Br.[Rb+],0,325.70345,4,0,0,0,0,0,0,0,2,-1,23670966
264,1,29,1,0,0,000003710A4000000000000000000000000010000000000000000000000000000000000000002018000000000000008000000000000000008000000200000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/C2H2B.Li/c1-2-3-1;/h1-2H;/q-1;+1,PYZVSZAXQHYJSK-UHFFFAOYSA-N,44.0409587,C2H2BLi,43.8,[Li+].[B-]1C=C1,[Li+].[B-]1C=C1,0,44.0409587,4,0,0,0,0,0,0,0,2,-1,71330138
265,1,13.5,2,0,0,00000371020300000040000000000000000000000000000000000000000000000000000000001000000800000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BN2.K/c1-3-2;/q-1;+1,UHOSXKCAHZLMIE-UHFFFAOYSA-N,77.9791597,BKN2,77.93,[B]N=[N-].[K+],[B]N=[N-].[K+],13.4,77.9791597,4,0,0,0,0,0,0,0,2,-1,59940102
266,1,2.8,1,0,0,00000371030000000000000008000000000000000000000000000000000000000000000000004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/B2.Rb/c1-2;/q-1;+1,AXWKUOHZKSQTNT-UHFFFAOYSA-N,106.9304001,B2Rb,107.09,[B-][B].[Rb+],[B-][B].[Rb+],0,106.9304001,3,0,0,0,0,0,0,0,2,-1,153438324
267,1,3.2,1,0,0,00000371804000200000000000000000000000000000000000000000000000000000000000000018000000000008008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium propane,sodium propane,sodium propane,sodium propane,sodium propane,sodium propane,"InChI=1S/C3H7.Na/c1-3-2;/h1,3H2,2H3;/q-1;+1",GHKSAWUMCVCOQW-UHFFFAOYSA-N,66.04454451,C3H7Na,66.08,CC[CH2-].[Na+],CC[CH2-].[Na+],0,66.04454451,4,0,0,0,0,0,0,0,2,-1,15162395
268,1,13.5,2,2,0,00000371080300000000000000000000000000000000000000000000000000000000000000000014001000000000000000040100004000002000000120000000008000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium methanimidoylazanide,lithium methanimidoylazanide,lithium methanimidoylazanide,lithium methanimidoylazanide,lithium iminomethylazanide,lithium formimidoylazanide,"InChI=1S/CH3N2.Li/c2-1-3;/h1H,(H2-,2,3);/q-1;+1",DHLUVEYMRAQFRI-UHFFFAOYSA-N,50.04562654,CH3LiN2,50.0,[Li+].C(=N)[NH-],[Li+].C(=N)[NH-],24.9,50.04562654,4,0,0,0,0,0,0,0,2,-1,141177219
269,1,15.5,2,1,0,00000371000220200010000000000000000000000000000000000000000000000000000000000000000018000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium (hydroxy-lambda3-bromanylidene)azanide,sodium (hydroxy-lambda3-bromanylidene)azanide,sodium (hydroxy-&lambda;<SUP>3</SUP>-bromanylidene)azanide,sodium (hydroxy-lambda3-bromanylidene)azanide,sodium (oxidanyl-lambda3-bromanylidene)azanide,sodium (hydroxy-lambda3-bromanylidene)azanide,"InChI=1S/BrHNO.Na/c2-1-3;/h(H-,2,3);/q-1;+1",JSEJWXJCKKIGAN-UHFFFAOYSA-N,132.91392,BrHNNaO,133.91,[N-]=BrO.[Na+],[N-]=BrO.[Na+],21.2,132.91392,4,0,0,0,0,0,0,0,2,-1,171720340
270,1,15.5,2,0,0,00000371000220200000000000000000000000000000000000000000000000000000000000000014000400000000000000040000001000002000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium N-oxidomethanimine,sodium N-oxidomethanimine,sodium <I>N</I>-oxidomethanimine,sodium N-oxidomethanimine,sodium N-oxidanidylmethanimine,sodium methylene(oxido)amine,"InChI=1S/CH3NO.Na/c1-2-3;/h3H,1H2;/q;+1/p-1",QGHASHZBBWAMEP-UHFFFAOYSA-M,67.00340797,CH2NNaO,67.023,C=N[O-].[Na+],C=N[O-].[Na+],35.4,67.00340797,4,0,0,0,0,0,0,0,2,-1,160408535
271,1,8,1,0,0,00000371000000000412000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BrClI.Rb/c2-1-3;/q-1;+1,QKVOXYGITXLMIM-UHFFFAOYSA-N,325.70345,BrClIRb,327.73,Cl[Br-]I.[Rb+],Cl[Br-]I.[Rb+],0,325.70345,4,0,0,0,0,0,0,0,2,-1,23670141
272,1,4.8,1,0,0,00000371000020200000000000000000000000000000000000000000000000000000000000000012000000000000000000020200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium methanolate,sodium methanolate,sodium methanolate,sodium methanolate,sodium methanolate,sodium methanolate,InChI=1S/CH3O.Na/c1-2;/h1H3;/q-1;+1,WQDUMFSSJAZKTM-UHFFFAOYSA-N,54.00815900,CH3NaO,54.024,C[O-].[Na+],C[O-].[Na+],23.1,54.00815900,3,0,0,0,0,0,0,0,2,-1,10942334
273,1,13.5,2,2,0,00000371080300000000000000000000000000000000000000000000000000000000000000000014001000000000000000040100004000002000000120000000008000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium methanimidoylazanide,lithium methanimidoylazanide,lithium methanimidoylazanide,lithium methanimidoylazanide,lithium iminomethylazanide,lithium formimidoylazanide,"InChI=1S/CH3N2.Li/c2-1-3;/h1H,(H2-,2,3);/q-1;+1",DHLUVEYMRAQFRI-UHFFFAOYSA-N,50.04562654,CH3LiN2,50.0,[Li+].C(=N)[NH-],[Li+].C(=N)[NH-],24.9,50.04562654,4,0,0,0,0,0,0,0,2,-1,141177219
274,1,29,1,0,0,0000037100420020000000000000000000000000000000000000000000000000000000000000001C00000000000000810000000000000000A000002240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium vinylideneazanide,sodium ethenylideneazanide,sodium ethenylideneazanide,sodium ethenylideneazanide,sodium ethenylideneazanide,sodium vinylideneazanide,InChI=1S/C2H2N.Na/c1-2-3;/h1H2;/q-1;+1,HIVGCAOEHXTORC-UHFFFAOYSA-N,63.00849335,C2H2NNa,63.03,C=C=[N-].[Na+],C=C=[N-].[Na+],1,63.00849335,4,0,0,0,0,0,0,0,2,-1,101615927
275,1,13.5,2,0,0,00000371000300000040000000000000000000000000000000000000000000000000000000000014000800000000000000040200000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium methyliminoazanide,potassium methyliminoazanide,potassium methyliminoazanide,potassium methyliminoazanide,potassium methyliminoazanide,potassium methyliminoazanide,InChI=1S/CH3N2.K/c1-3-2;/h1H3;/q-1;+1,UMQNMFJBWBDTAL-UHFFFAOYSA-N,81.99332959,CH3KN2,82.147,CN=[N-].[K+],CN=[N-].[K+],13.4,81.99332959,4,0,0,0,0,0,0,0,2,-1,23564021
276,1,8,1,0,0,00000371000020000440000000000000000000000000000000000000000000000000000000000012020000000000000000420000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium chloromethanolate,potassium chloromethanolate,potassium chloromethanolate,potassium chloromethanolate,potassium chloranylmethanolate,potassium chloromethanolate,InChI=1S/CH2ClO.K/c2-1-3;/h1H2;/q-1;+1,RYDJOACUPLMIBB-UHFFFAOYSA-N,103.9431239,CH2ClKO,104.58,C([O-])Cl.[K+],C([O-])Cl.[K+],23.1,103.9431239,4,0,0,0,0,0,0,0,2,-1,23670957
277,1,8,2,2,0,00000371800220000040000000000000000000000000000000000000000000000000000000000016001008000000000000060000004002000000000000000000000000000000800000010010000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium hydroxymethylazanide,potassium hydroxymethylazanide,potassium hydroxymethylazanide,potassium hydroxymethylazanide,potassium hydroxymethylazanide,potassium methylolazanide,"InChI=1S/CH4NO.K/c2-1-3;/h2-3H,1H2;/q-1;+1",NWHFDMXVNHALIS-UHFFFAOYSA-N,84.99299524,CH4KNO,85.147,C([NH-])O.[K+],C([NH-])O.[K+],21.2,84.99299524,4,0,0,0,0,0,0,0,2,-1,145797293
278,1,6,1,0,0,000003718A4000000000000000000000000000000000000000000000000000000000000000002010000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/C2H6B.Li/c1-3-2;/h1-2H3;/q-1;+1,GPIOHDDQHQEQME-UHFFFAOYSA-N,48.0722588,C2H6BLi,47.9,[Li+].[B-](C)C,[Li+].[B-](C)C,0,48.0722588,4,0,0,0,0,0,0,0,2,-1,23710048
279,1,6,3,2,0,00000371020030000000000008000000000000000000000000000000000000000000000000000800000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/BH2O2.Rb/c2-1-3;/h2-3H;/q-1;+1,FEMWMZRKGUAIOG-UHFFFAOYSA-N,129.9265742,BH2O2Rb,130.30,[B-](O)O.[Rb+],[B-](O)O.[Rb+],40.5,129.9265742,4,0,0,0,0,0,0,0,2,-1,59091021
280,1,15.5,2,1,0,00000371000220200000000000000000000000000000000000000000000000000000000000000016001000000000000000060000004000000800000090000000000000000000800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium formylazanide,sodium formylazanide,sodium formylazanide,sodium formylazanide,sodium methanoylazanide,sodium formylazanide,"InChI=1S/CH3NO.Na/c2-1-3;/h1H,(H2,2,3);/q;+1/p-1",VBDBHFZCFWQDNI-UHFFFAOYSA-M,67.00340797,CH2NNaO,67.023,C(=O)[NH-].[Na+],C(=O)[NH-].[Na+],18.1,67.00340797,4,0,0,0,0,0,0,0,2,-1,140553376
281,1,6,2,1,0,0000037180420020000000000000000000000000000000000000000000000000000000000000001400100000000000000004020002C000000000000000000000000000000000800800000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium N-methanidylmethanamine,sodium N-methanidylmethanamine,sodium <I>N</I>-methanidylmethanamine,sodium N-methanidylmethanamine,sodium N-methanidylmethanamine,sodium methanidyl(methyl)amine,"InChI=1S/C2H6N.Na/c1-3-2;/h3H,1H2,2H3;/q-1;+1",RAADEILGMXIZSR-UHFFFAOYSA-N,67.03979348,C2H6NNa,67.07,CN[CH2-].[Na+],CN[CH2-].[Na+],12,67.03979348,4,0,0,0,0,0,0,0,2,-1,154083898
282,1,34.5,2,0,0,0000037102020020000000000000000000000000000000000000000000000000000000000000A004000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CH2BN.Na/c2-1-3;/h2H2;/q-1;+1,ZASXAWUAKDAGCP-UHFFFAOYSA-N,62.0177985,CH2BNNa,61.84,[BH2-]C#N.[Na+],[BH2-]C#N.[Na+],23.8,62.0177985,4,0,0,0,0,0,0,0,2,-1,126968433
283,1,15.5,2,0,0,00000371020200200000000000000000000000000000000000000000000000000000000000001014000000000000000000040000000000002000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,,,,,,,InChI=1S/CHBN.Na/c1-3-2;/h1H;/q-1;+1,FITBEMDVYIRPLS-UHFFFAOYSA-N,61.0099735,CHBNNa,60.83,[B]N=[CH-].[Na+],[B]N=[CH-].[Na+],12.4,61.0099735,4,0,0,0,0,0,0,0,2,-1,20776120
284,1,13.5,3,1,0,00000371000030200000000000000000000000000000000000000000000000000000000000000002000008000000000000000008000002000800000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium hydroxymethanone,sodium hydroxymethanone,sodium hydroxymethanone,sodium hydroxymethanone,sodium oxidanylmethanone,sodium hydroxymethanone,"InChI=1S/CHO2.Na/c2-1-3;/h(H,2,3);/q-1;+1",ZJBDXBQESPHQOC-UHFFFAOYSA-N,67.98742355,CHNaO2,68.007,[C-](=O)O.[Na+],[C-](=O)O.[Na+],37.3,67.98742355,4,0,0,0,0,0,0,0,2,-1,13132253
285,1,13.5,2,0,0,00000371000030000050000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium bromite,potassium bromite,potassium bromite,potassium bromite,potassium bromite,potassium bromite,"InChI=1S/BrHO2.K/c2-1-3;/h(H,2,3);/q;+1/p-1",LDPWMLSYNVOMKZ-UHFFFAOYSA-M,149.87187,BrKO2,151.00,[O-]Br=O.[K+],[O-]Br=O.[K+],40.1,149.87187,4,0,0,0,0,0,0,0,2,-1,129708031
286,1,6,1,1,0,0000037180420000004000000000000000000000000000000000000000000000000000000000001C00100000000000C100040200004000000000000000000000000000000000800000000000000000000000000010000000000000000000000000000000000000000000000000000000000000,potassium ethylazanide,potassium ethylazanide,potassium ethylazanide,potassium ethylazanide,potassium ethylazanide,potassium ethylazanide,"InChI=1S/C2H6N.K/c1-2-3;/h3H,2H2,1H3;/q-1;+1",NBRBEIWJQOMRHD-UHFFFAOYSA-N,83.01373068,C2H6KN,83.17,CC[NH-].[K+],CC[NH-].[K+],1,83.01373068,4,0,0,0,0,0,0,0,2,-1,129678136
287,1,2.8,1,0,0,00000371804000200000000000000000000000000000000000000000000000000000000000000018000000000000008000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,sodium ethane,sodium ethane,sodium ethane,sodium ethane,sodium ethane,sodium ethane,"InChI=1S/C2H5.Na/c1-2;/h1H2,2H3;/q-1;+1",IZEUYKFIAWOPOS-UHFFFAOYSA-N,52.02889444,C2H5Na,52.05,C[CH2-].[Na+],C[CH2-].[Na+],0,52.02889444,3,0,0,0,0,0,0,0,2,-1,13351308
288,1,15.5,2,1,0,0000037188420000000000000000000000001600000000000000000000000000000000000000001C00100000000000C10004000002C000000000000000000000000000000000800800000000000000000000000010000000000000000000000000000000000000000000000000000000000000,,,,,,lithium ethylenimin-3-ide,"InChI=1S/C2H4N.Li/c1-2-3-1;/h1,3H,2H2;/q-1;+1",GQILAHRJSWKMMQ-UHFFFAOYSA-N,49.05037757,C2H4LiN,49.0,[Li+].C1[CH-]N1,[Li+].C1[CH-]N1,21.9,49.05037757,4,0,0,0,0,0,0,0,2,-1,129657746
289,1,13.5,2,0,0,00000371000300000040000000000000000000000000000000000000000000000000000000000014000800000000000000040200000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium methyliminoazanide,potassium methyliminoazanide,potassium methyliminoazanide,potassium methyliminoazanide,potassium methyliminoazanide,potassium methyliminoazanide,InChI=1S/CH3N2.K/c1-3-2;/h1H3;/q-1;+1,UMQNMFJBWBDTAL-UHFFFAOYSA-N,81.99332959,CH3KN2,82.147,CN=[N-].[K+],CN=[N-].[K+],13.4,81.99332959,4,0,0,0,0,0,0,0,2,-1,23564021
290,1,6,1,0,0,00000371804000000042000000000000000000000000000000000000000000000000000000000010002000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium methyliodanuidylmethane,potassium methyliodanuidylmethane,potassium methyliodanuidylmethane,potassium methyliodanuidylmethane,potassium methyliodanuidylmethane,potassium methyliodanuidylmethane,InChI=1S/C2H6I.K/c1-3-2;/h1-2H3;/q-1;+1,KSOGPRYOEVZMAG-UHFFFAOYSA-N,195.91513,C2H6IK,196.07,C[I-]C.[K+],C[I-]C.[K+],0,195.91513,4,0,0,0,0,0,0,0,2,-1,59894696
291,1,8,2,1,0,00000371080020000010000000000000000000000000000000000000000000000000000000000012004008000040000000020000000002000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium bromomethanol,lithium bromomethanol,lithium bromomethanol,lithium bromomethanol,lithium bromanylmethanol,lithium bromomethanol,"InChI=1S/CH2BrO.Li/c2-1-3;/h1,3H;/q-1;+1",AHSHZIZJZHWNAB-UHFFFAOYSA-N,115.94491,CH2BrLiO,116.9,[Li+].[CH-](O)Br,[Li+].[CH-](O)Br,20.2,115.94491,4,0,0,0,0,0,0,0,2,-1,168867702
292,1,32.5,2,1,0,00000371080300000000000000000000000000000000000000000000000000000000000000000004001000000000000000000100004000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium cyanoazanide,lithium cyanoazanide,lithium cyanoazanide,lithium cyanoazanide,lithium cyanoazanide,lithium cyanoazanide,InChI=1S/CHN2.Li/c2-1-3;/h2H;/q-1;+1,DQDSXJCWKMGFPU-UHFFFAOYSA-N,48.02997647,CHLiN2,48.0,[Li+].C(#N)[NH-],[Li+].C(#N)[NH-],24.8,48.02997647,4,0,0,0,0,0,0,0,2,-1,101102651
293,1,15.5,2,0,0,00000371000300000040000000000000000000000000000000000000000000000000000000000000000800000000000000000000000000000200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium azide,potassium azide,potassium azide,potassium azide,potassium azide,potassium azide,InChI=1S/K.N3/c;1-3-2/q+1;-1,TZLVRPLSVNESQC-UHFFFAOYSA-N,80.97292850,KN3,81.119,[N-]=[N+]=[N-].[K+],[N-]=[N+]=[N-].[K+],3,80.97292850,4,0,0,0,0,0,0,0,2,-1,10290740
294,1,13.5,1,0,0,0000037180420000004000000000000000000000000000000000000000000000000000000000001C00000000000000C100040200000000002000102100000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,potassium ethylideneazanide,potassium ethylideneazanide,potassium ethylideneazanide,potassium ethylideneazanide,potassium ethylideneazanide,potassium ethylideneazanide,"InChI=1S/C2H4N.K/c1-2-3;/h2H,1H3;/q-1;+1",VCNXPQXVKUQESI-UHFFFAOYSA-N,80.99808062,C2H4KN,81.16,CC=[N-].[K+],CC=[N-].[K+],1,80.99808062,4,0,0,0,0,0,0,0,2,-1,59854993
295,1,13.5,2,1,0,0000037108402000000000000000000000000000000000000000000000000000000000000000001A00000800000000A080020000000002008000000200000000000000000800000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000,lithium ethenol,lithium ethenol,lithium ethenol,lithium ethenol,lithium ethenol,lithium ethenol,InChI=1S/C2H3O.Li/c1-2-3;/h1-3H;/q-1;+1,CBTVJFOZMGZEBW-UHFFFAOYSA-N,50.03439315,C2H3LiO,50.0,[Li+].[CH-]=CO,[Li+].[CH-]=CO,20.2,50.03439315,4,0,0,0,0,0,0,0,2,-1,71368517
